tmp,nontmp,real_label,predict_label,predict
P48546,P09681,1,0,0.865383
Q9H6L5,P61254,1,0,0.8652667
Q99523,P30533,1,0,0.86487126
O95185,P23381,0,0,0.8645438
P25942,P39429,1,0,0.86419594
P42701,O96000,0,0,0.8639675
P43146,Q13185,0,0,0.86388135
P08588,P08700,0,0,0.8635609
P18850,P07823,1,0,0.86331475
P00533,P14174,1,0,0.8632617
P00533,P51149,1,0,0.86286736
P20333,O15350,0,0,0.8626168
O95140,O43921,0,0,0.86206305
P00533,P62988,1,0,0.8620324
Q9BZW8,Q14155,1,0,0.8618554
Q9BZW8,P27797,0,0,0.86185193
P60468,Q13105,0,0,0.86161196
Q14956,Q13882,1,0,0.86153644
Q9NPH3,Q13114,1,0,0.86135375
P70280,Q96NW4,1,0,0.8612279
P00533,P62991,1,0,0.8611119
P36956,O75586,1,0,0.8608368
Q9TUF9,P43405,1,0,0.86018395
Q99MI6,P40225,0,0,0.8599779
Q9H5V8,P18031,0,0,0.8599452
P28223,P53041,1,0,0.85993177
O14672,Q96MW7,0,0,0.85978264
P07174,Q9Z1W4,0,0,0.85910904
P43146,Q92993,0,0,0.859076
Q9UKV5,P60605,1,0,0.8586104
P32248,Q924H2,0,0,0.8584345
P24394,P52594,0,0,0.85840654
Q8N423,P70191,0,0,0.8582723
Q86WV6,Q14164,1,0,0.85819614
P54830,Q16539,1,0,0.8579237
P12830,P18654,0,0,0.8578738
P37173,P02750,1,0,0.85777515
P06127,P16333,0,0,0.8572835
P13747,P27797,1,0,0.85719264
P57764,P70343,1,0,0.8571001
Q92956,P20936,0,0,0.8569701
Q9JI59,Q9UBP0,0,0,0.85682964
P36897,P16749,0,0,0.8567699
P03372,Q9CQ39,1,0,0.856686
Q92956,Q12933,1,0,0.8564557
Q9UN42,P09038,0,0,0.85628986
Q13873,P12644,1,0,0.8562637
P27824,P00740,0,0,0.8562523
O35082,Q9NRI5,0,0,0.85618347
Q15011,Q9CW03,0,0,0.8561039
P12830,P35222,1,0,0.85602105
Q9P2W9,Q6NUQ1,1,0,0.85565853
Q03167,P61812,1,0,0.85555553
P54764,O95631,0,0,0.8554129
P35462,P48444,1,0,0.8553877
P22460,P55980,0,0,0.8553581
P35462,Q13114,0,0,0.85515887
P10912,P01241,1,0,0.8550045
Q16625,P24723,1,0,0.8541672
Q99665,P12643,0,0,0.8540263
Q08722,Q12756,0,0,0.8539845
P35439,Q13105,0,0,0.85346043
Q8IU57,Q53ET0,0,0,0.8529726
P25446,P27986,0,0,0.8523478
O75844,P02545,1,0,0.8522042
P70280,O14617,1,0,0.8520974
Q9H6L5,Q9H492,1,0,0.85205424
P08173,O88522,0,0,0.85142714
P01130,D3ZAR1,1,0,0.8513911
P32927,P05113,1,0,0.8501094
P40223,Q13084,0,0,0.84989405
Q9H6L5,Q9GZQ8,1,0,0.8498881
Q03137,Q9UBP0,0,0,0.8498721
P32927,P08700,1,0,0.849771
P27824,P04601,1,0,0.84965193
P36894,P12643,1,0,0.849115
O88703,P06788,0,0,0.84870124
Q13635,P34015,0,0,0.8481797
Q28269,P24723,1,0,0.84796894
Q5JTV8,Q5JU69,1,0,0.8479032
P28223,Q13084,1,0,0.8478116
P13569,P23560,0,0,0.84751815
Q9UBV2,Q9Y679,1,0,0.84742594
P00533,P62974,1,0,0.84742063
Q12772,P49336,1,0,0.8473027
Q01113,P27361,0,0,0.8472691
Q86WV6,P09913,1,0,0.84712523
Q9H5V8,P06241,1,0,0.8470417
P01730,P03407,1,0,0.8469683
P37023,P10600,1,0,0.84685254
P01375,Q60680,1,0,0.8465308
P36897,O88522,0,0,0.8464106
P37173,P01137,1,0,0.84638023
P08069,Q14620,1,0,0.84624165
Q61115,Q86XS5,0,0,0.84614146
Q8R4I7,O43318,0,0,0.8457032
P51787,Q9Y4K3,1,0,0.84465784
P24394,P05112,1,0,0.8442225
Q14432,P10644,1,0,0.8436096
P14784,P03255,0,0,0.8433025
Q5JTV8,P16333,0,0,0.84298694
P42703,P14923,0,0,0.84277666
P15260,O75925,0,0,0.84276843
P36888,P62991,1,0,0.8426237
P17301,P04637,0,0,0.8425015
Q9P1Z3,Q8NEB9,0,0,0.84197456
P05023,P24385,0,0,0.84187055
P40189,P05231,1,0,0.84172225
Q61180,P62988,1,0,0.8416052
O88384,O15530,0,0,0.8410997
P36941,P01374,1,0,0.8408602
P05067,P02649,1,0,0.84077466
Q9H5V8,P07947,1,0,0.84071493
P19022,P46940,1,0,0.84053415
Q8R455,Q99962,0,0,0.8404428
P13945,Q99961,1,0,0.8402827
Q9H6L5,Q9H0R8,1,0,0.84018946
P25942,O08863,1,0,0.8401519
P13945,Q5JU69,0,0,0.8399955
Q8NC44,O95166,1,0,0.8399738
P03182,Q13625,0,0,0.8389769
Q96AJ9,Q96JG6,1,0,0.83873117
P15941,Q16665,1,0,0.83772707
P25101,P12931,1,0,0.83748984
P01375,P42224,0,0,0.8372398
P17301,P46937,0,0,0.83722997
P08069,Q92569,1,0,0.8370743
P48995,P39429,0,0,0.8370644
O14786,Q14563,1,0,0.83696455
Q32MD9,O95750,0,0,0.8365339
Q9HCN6,P07948,1,0,0.8361962
Q99665,P21741,0,0,0.83593786
P01375,O88522,1,0,0.8357957
Q9J3M8,Q14164,0,0,0.83532745
Q9HCN6,P08631,1,0,0.83477044
P03372,Q92993,1,0,0.8342273
Q12879,P12644,0,0,0.8338642
Q13873,P18075,1,0,0.8336414
Q9UBV2,Q9UQ80,0,0,0.8331062
P25445,P06239,1,0,0.83260226
P18850,Q3U182,1,0,0.832517
Q13291,P49023,0,0,0.8321885
P00533,P62993,1,0,0.8318764
Q3U4G3,P49763,0,0,0.8316393
P06213,P62988,1,0,0.8311602
Q16891,P07900,0,0,0.83107233
P56817,P04925,1,0,0.83074886
P37172,Q9Y6W5,0,0,0.83059514
Q32MD9,O60356,0,0,0.83058405
P57764,P04492,0,0,0.8303884
Q9P0J0,Q96JG6,0,0,0.830286
P25025,Q01968,0,0,0.83025664
P10415,Q99933,1,0,0.829787
P36888,P06731,0,0,0.82960254
P49257,P14635,0,0,0.8295146
P51810,Q9CQ39,0,0,0.8292563
Q80U63,P25774,0,0,0.8290122
P28223,P31371,0,0,0.82873136
P35739,P23560,1,0,0.8285605
O60603,P08571,1,0,0.82849276
P10415,Q6GQQ9,0,0,0.82822406
O60500,P32121,1,0,0.82816106
P36898,P49959,0,0,0.8279893
Q9UBV2,P55211,0,0,0.8278506
P16871,P08393,0,0,0.82773787
Q9UL51,P26441,0,0,0.82767874
P13569,P09382,0,0,0.8276774
P35408,O60260,0,0,0.82725036
P28223,O00303,1,0,0.8272415
P13945,P13236,0,0,0.8269244
Q99062,P04141,1,0,0.82674325
Q5JTV8,P04141,0,0,0.82647043
Q9C0A0,Q60769,0,0,0.82631314
P42703,P15018,1,0,0.82621664
P36956,Q8R3L8,1,0,0.8257729
P48551,O15392,0,0,0.82562673
P08581,P14210,1,0,0.8256208
P35408,P49407,1,0,0.8256107
Q13651,P42830,0,0,0.8255224
Q03348,Q9UBU2,0,0,0.8252908
Q9UBV2,Q96CS3,1,0,0.8251069
Q8R455,P45973,0,0,0.82505697
P35408,Q13882,0,0,0.825055
Q62897,P31371,0,0,0.8244325
Q13651,Q2MKA7,0,0,0.82441044
Q9UN42,P41220,0,0,0.824401
P49682,Q14164,0,0,0.8243444
P51787,Q14061,0,0,0.8243134
Q9UGM1,P33176,0,0,0.82421637
Q99835,P61769,0,0,0.82418215
P22460,P63279,1,0,0.8239701
Q5T4F4,Q16663,0,0,0.8236139
P19438,Q96MW7,0,0,0.8235867
Q15256,P01127,0,0,0.82308817
Q08462,P08752,1,0,0.82307386
Q9UKV5,P62988,1,0,0.82292426
P15260,P51812,0,0,0.8228215
Q9P2W9,O43264,1,0,0.8226502
Q05438,O88838,0,0,0.8226223
Q86WV6,Q9UHD2,1,0,0.8224548
Q9JI59,Q8CFR0,0,0,0.82239234
P36956,P49336,1,0,0.8223684
P08581,Q08048,1,0,0.82193214
Q9H6L5,P60520,1,0,0.8218981
Q64729,P63010,1,0,0.8218733
P08887,P05231,1,0,0.82163024
O88703,Q8IYB4,1,0,0.8213731
Q8R455,O14656,0,0,0.8213229
O60238,P22736,1,0,0.8210654
Q9BV40,P19174,0,0,0.8204089
P24394,P62991,0,0,0.8201796
Q6J8I9,Q924T7,0,0,0.82006335
P31994,Q9CW03,0,0,0.81996757
O43889,O00268,1,0,0.8198636
Q70CQ3,Q14164,0,0,0.81979644
P37173,P10600,1,0,0.8194767
P21802,P62993,1,0,0.819374
O00206,P15018,0,0,0.8193616
P28223,P18654,1,0,0.81875634
P36898,O95750,0,0,0.8182284
P51684,P47876,0,0,0.81799763
P05556,P19659,0,0,0.81787604
P54763,P02545,0,0,0.81737816
P01135,O75843,0,0,0.81712914
P04488,P01857,1,0,0.8170599
P28223,P51812,1,0,0.8169327
P42702,P13725,1,0,0.8167361
P35462,Q99961,1,0,0.81640995
Q4KMG0,P15882,0,0,0.8163192
P01135,Q969F2,1,0,0.81606805
O14669,P49959,0,0,0.8159538
P16615,P39429,0,0,0.8159386
P08913,Q99961,1,0,0.8158788
Q8N423,Q9UKU9,1,0,0.8154501
Q9BXM7,Q16663,0,0,0.81525475
Q7Z434,Q13114,1,0,0.815093
Q01973,O95750,0,0,0.81502205
P49257,Q96PU5,0,0,0.81488657
P20309,P01137,0,0,0.81482047
O00206,P61964,0,0,0.81461775
O60741,Q92558,0,0,0.8145088
P10747,Q05086,0,0,0.8144162
Q9C0A0,P53041,0,0,0.8137065
P27038,P08476,1,0,0.8135422
P27037,P08476,1,0,0.81331176
P19438,P39429,1,0,0.8129842
P08913,O43312,0,0,0.8128592
P48551,P55980,0,0,0.8127146
P01589,P42229,0,0,0.81267
P20333,P01374,1,0,0.8126639
P40189,P13725,1,0,0.81263787
P42702,P15018,1,0,0.81234455
Q99665,P43432,1,0,0.81228244
Q32MD9,P13725,0,0,0.812225
P09958,Q9Z1W4,1,0,0.8119086
P10721,P62991,1,0,0.8116174
O60462,P15692,1,0,0.81151164
P18850,Q53ET0,1,0,0.81124026
P10415,Q13625,1,0,0.81120765
Q99062,Q53ET0,0,0,0.8111743
Q5JTV8,O60674,0,0,0.8107426
P25445,O08863,0,0,0.81059337
P48023,Q13158,1,0,0.810426
Q80U63,P45973,0,0,0.81018376
P48551,P01563,1,0,0.80920553
Q07817,Q13625,1,0,0.8091682
P42702,Q99962,0,0,0.80886674
P01589,P47876,0,0,0.808496
Q9C0A0,D3ZAR1,0,0,0.80842865
Q9UBV2,Q8IWF2,1,0,0.80833817
P01130,P02749,1,0,0.80814457
P04488,P01317,0,0,0.80802643
Q4KMG0,P05230,0,0,0.8077738
O60499,Q00653,0,0,0.80710787
Q86WV6,P03255,1,0,0.806648
Q8R4I7,Q9GZM8,0,0,0.8064786
P51436,Q99961,1,0,0.8064654
P01375,Q9NY59,1,0,0.8064563
P04488,O75925,0,0,0.806264
P35739,P02794,0,0,0.8058478
P12830,Q9H0H5,1,0,0.8058424
P08913,Q9BQB4,0,0,0.8054274
Q9H6L5,O95166,1,0,0.8053975
Q70CQ3,P04925,0,0,0.80522907
Q9UN42,P61812,0,0,0.80519295
P34741,P43403,0,0,0.8051214
Q9NPH3,Q9Y4K3,1,0,0.8047243
Q01973,P41221,1,0,0.8047159
Q15768,P03407,0,0,0.80470437
P50284,P61956,0,0,0.80462396
Q29983,P27986,0,0,0.8043675
Q08334,Q6NW40,0,0,0.8042462
Q3ZCQ8,P14923,0,0,0.8035063
Q16625,P30429,0,0,0.8034185
P00533,Q03135,1,0,0.8033123
P05556,Q8NEB9,0,0,0.8027658
Q86WV6,P09914,1,0,0.80256176
O43752,Q9UID3,1,0,0.80237234
Q05438,Q60994,0,0,0.8019393
P25445,O43312,0,0,0.80186665
Q9HCN6,Q06187,1,0,0.80138135
P48551,P01562,1,0,0.80062324
P27038,P05111,1,0,0.8004882
Q12772,Q60431,1,0,0.80032027
Q4KMG0,P68135,0,0,0.7995362
Q03351,P01127,0,0,0.7993494
P20963,P43403,1,0,0.79911894
Q8NC44,P62330,0,0,0.7983989
P25101,P40225,0,0,0.7981272
O00180,Q14449,0,0,0.7977536
P41597,O95786,0,0,0.7973309
P04488,P31948,0,0,0.79718906
Q6URK6,P23381,1,0,0.79698163
P48995,P49959,0,0,0.7960654
P34741,Q8NEB9,0,0,0.79597014
P51686,P08393,0,0,0.7957867
P01130,O00585,0,0,0.79577345
P19438,Q12931,1,0,0.7956237
Q15256,Q9MYV3,0,0,0.7950181
Q9HCN6,Q86UT6,0,0,0.7946758
P27824,P60709,0,0,0.7946463
P22460,P09382,0,0,0.7946344
Q9UBV2,P18654,0,0,0.7945976
Q13651,P17150,1,0,0.79439205
Q8IY34,Q1XH17,0,0,0.7942287
P25445,P07947,1,0,0.7940352
Q05438,P12644,1,0,0.79389966
Q5T4F4,P18067,1,0,0.79375243
Q8BWF2,Q2MKA7,0,0,0.79356647
Q03518,P03170,1,0,0.7935363
P48551,O08586,0,0,0.7934308
Q3U4G3,P00740,1,0,0.7933519
P13569,P62988,1,0,0.79331106
P51686,P31948,0,0,0.7931726
P10747,Q96RN5,0,0,0.7930263
Q5T4F4,P51149,1,0,0.7929851
Q9Y3Q4,Q8IZP0,0,0,0.7929586
P01375,Q9BYM8,1,0,0.79274136
P27038,P12643,1,0,0.7926941
P09603,P03228,1,0,0.79268813
P18850,O94907,0,0,0.79261136
P27040,P48061,0,0,0.7925793
P27037,P12643,1,0,0.79244447
Q12879,Q8NI22,0,0,0.7923447
Q99665,P29459,1,0,0.7921597
Q9BZW8,P49767,0,0,0.7921188
P05067,P22303,1,0,0.79202735
P36898,Q92558,0,0,0.791475
P36956,P62988,1,0,0.7909155
Q8N6P7,Q9GZX6,1,0,0.7908603
Q01113,P83916,0,0,0.79081297
Q9TUF9,P05231,0,0,0.7901614
P13945,Q99962,1,0,0.79015553
Q16570,P49841,0,0,0.7901197
Q15768,P97318,1,0,0.78930616
O00180,P07823,0,0,0.7889844
Q01638,O95760,1,0,0.78877175
Q9Y5N1,Q99961,1,0,0.78867745
O88384,Q62689,0,0,0.7885288
Q13651,P22301,1,0,0.78847885
Q9Y3Q4,Q8IYB4,1,0,0.7879931
P48551,P32881,1,0,0.7876928
P08913,O15123,0,0,0.7875409
Q4KMG0,P97812,1,0,0.7875156
P33151,P23381,1,0,0.78742814
P03372,P62988,1,0,0.78731996
P42866,Q9MYV3,0,0,0.78694284
P02786,O00303,0,0,0.786926
Q7Z434,Q86UT6,1,0,0.7868287
P19235,P01588,1,0,0.78652513
P36941,O43504,0,0,0.7865246
Q9H6L5,P62491,1,0,0.7859766
Q9K0U9,P02787,1,0,0.7857243
P54763,Q92731,0,0,0.7857049
P48546,P18509,0,0,0.7855791
P31994,P17931,1,0,0.7848643
P97484,Q86XS5,1,0,0.78480095
P25445,Q14790,1,0,0.78457475
P01589,O94760,0,0,0.7844864
O14735,Q5SQX6,1,0,0.78442436
O00206,P35829,0,0,0.784396
P36895,P12644,1,0,0.78395957
P18850,P00587,0,0,0.783803
P17861,O94907,0,0,0.78379655
Q99062,P00587,0,0,0.78373015
Q8R455,P50148,1,0,0.7835798
P04488,P51812,0,0,0.78287876
Q16625,Q9HB90,0,0,0.78282106
Q9BXM7,P62988,1,0,0.78236026
P26006,Q14192,1,0,0.7821691
P27038,P12034,0,0,0.78200656
Q13651,P03180,1,0,0.78121907
Q06643,P42336,0,0,0.7810349
Q28685,P62993,1,0,0.78098184
P06213,P62873,0,0,0.7808039
Q08334,P21246,0,0,0.7799274
Q92956,O60356,0,0,0.7798133
Q9QWJ9,P15692,1,0,0.77979994
Q86VR2,P05113,0,0,0.77900684
Q9NPH3,P01584,1,0,0.77859306
O14786,P15692,1,0,0.77845037
Q16570,P09341,1,0,0.7784202
Q9H2S1,P35609,1,0,0.7779541
P29320,O75586,0,0,0.77774644
Q01113,Q9CQ39,0,0,0.77728236
Q5JTV8,O14656,1,0,0.7772518
P35408,P14923,0,0,0.7769934
P16871,O00268,0,0,0.7769212
Q8BWF2,Q9JM54,0,0,0.7765256
Q9UN42,Q99963,0,0,0.77601796
O60499,Q9UID3,1,0,0.7754746
P36897,P02750,1,0,0.7753941
Q8J025,P01350,0,0,0.77512205
P42866,P04899,1,0,0.77481806
P10721,P62993,1,0,0.7746893
Q9HCN6,P06241,1,0,0.77327776
O75880,P56704,0,0,0.77274054
Q32MD9,P60605,0,0,0.77205515
P13945,P45973,0,0,0.77124256
Q99835,P68198,1,0,0.7705297
Q8IYV9,P31948,0,0,0.7705089
P01375,P70191,1,0,0.77041614
Q9Y5N1,P02749,0,0,0.77030385
P35462,P13725,0,0,0.7702056
P36956,Q60431,1,0,0.7697988
P28223,Q15165,1,0,0.7696079
Q9P1Z3,P08393,1,0,0.7695701
P35739,P40933,0,0,0.7695304
P07174,Q12154,0,0,0.7694782
Q62897,Q9NZI2,1,0,0.76921594
P36894,O94907,0,0,0.7689668
P01375,Q12933,1,0,0.76888835
P48551,P01569,1,0,0.76873684
Q9NNX6,P35829,1,0,0.7686165
P18089,O75925,0,0,0.768565
Q8J025,P56704,1,0,0.7685449
Q99062,P09919,1,0,0.76811326
P08069,P55854,0,0,0.7681
P01375,Q15648,0,0,0.76808655
Q16891,P62988,1,0,0.76805294
Q9UN42,P35829,0,0,0.7680093
P14784,P62837,0,0,0.76784325
P23634,P02593,1,0,0.76736116
Q99835,P62991,1,0,0.7673038
Q9BZW8,P30681,0,0,0.76717734
P32302,P13236,1,0,0.76677334
Q9TUF9,Q9JM54,0,0,0.76664853
P28223,P15104,1,0,0.7663004
P08138,P35225,0,0,0.7662051
Q8WXF7,P25774,0,0,0.7657639
P37172,Q9GZX6,0,0,0.764923
Q9HCN6,P07947,1,0,0.76474726
Q96MS0,Q62226,0,0,0.7647197
P25025,Q9Z1W4,0,0,0.7644876
Q3U7R1,P01584,0,0,0.7642865
Q86VR2,Q9H492,1,0,0.764282
Q16620,O15444,0,0,0.7642044
P08913,Q9UBU2,0,0,0.7641429
Q6URK6,O14656,0,0,0.76409495
P36898,P18075,1,0,0.7637905
P13945,Q99963,1,0,0.76377046
P08581,P62974,0,0,0.7630639
Q777A4,O14920,1,0,0.7629806
Q13323,P49023,0,0,0.76273847
Q9P1Z3,O43312,0,0,0.7627081
O95140,P60568,0,0,0.7625115
Q15768,Q12154,0,0,0.7624327
P32300,P06788,0,0,0.7619287
P18850,Q969G6,0,0,0.7616415
Q08334,P56704,0,0,0.7616067
Q16625,P25774,1,0,0.76150036
P28223,P32121,1,0,0.7614826
P20963,P02454,0,0,0.76146054
Q86VR2,Q9GZQ8,1,0,0.76119095
P70280,Q6PGF3,0,0,0.7611863
P01375,Q60769,1,0,0.7610514
P35462,Q99962,1,0,0.76092184
Q8R4I7,P70343,0,0,0.7608418
P28223,O96000,1,0,0.7607754
P22460,P55854,1,0,0.7605872
P08913,Q99962,1,0,0.7602774
P11166,P27797,1,0,0.7602713
Q15256,Q16539,1,0,0.76011777
P22460,P63165,1,0,0.7600316
Q13586,Q03135,1,0,0.7598609
P51685,P12643,0,0,0.7594879
Q4KMG0,P61956,0,0,0.75930876
P36897,P01137,1,0,0.75925136
P08173,P05111,0,0,0.75911653
P16615,O95750,0,0,0.7590226
P35408,Q12154,0,0,0.7586881
P58335,P62988,1,0,0.7582867
P18089,Q99961,1,0,0.7578285
P46092,O60260,0,0,0.7577909
P54764,O43921,1,0,0.75774515
Q9BVA6,Q9NXB0,0,0,0.75662136
Q05438,Q16539,0,0,0.7564505
P35367,Q99961,1,0,0.75626147
O75379,Q9UID3,1,0,0.7559438
P35439,Q13501,0,0,0.7556281
P22460,P62988,1,0,0.7556241
P54764,P52798,1,0,0.7553842
Q62897,P23560,0,0,0.7549368
Q99062,P09920,1,0,0.7545048
Q6URK6,P09919,0,0,0.7542339
Q5JTV8,O14657,1,0,0.7542158
P48357,P41159,1,0,0.753652
Q01973,P06788,0,0,0.75360245
P05106,P20809,0,0,0.7533071
P17181,P01563,1,0,0.7528443
Q13651,P27635,0,0,0.75264925
Q16620,Q03114,1,0,0.75247204
P22460,P61956,1,0,0.75245625
Q9JI59,O43312,0,0,0.75220644
B7UM99,P30533,0,0,0.7521813
O95140,P62988,1,0,0.7521152
P98155,P30533,1,0,0.7520238
Q13507,P01854,0,0,0.75181323
P26951,P55211,0,0,0.7512364
Q7Z419,O15350,1,0,0.75063974
Q7Z434,O94817,1,0,0.7505663
P51810,P62988,1,0,0.75048083
Q3U7R1,P49615,1,0,0.75041664
P25445,Q13546,1,0,0.7493911
O00206,P49278,1,0,0.7493579
Q8BWF2,Q92934,1,0,0.74929714
P01375,Q9H0F6,1,0,0.74921966
P19438,Q15628,1,0,0.7489153
P51436,Q99962,1,0,0.7488961
P32300,Q99731,0,0,0.7486169
Q86WV6,P06788,1,0,0.74857605
P36896,P08476,1,0,0.74843657
O43561,O95711,0,0,0.74799716
P14784,P60568,1,0,0.74783134
Q86VR2,Q9H0R8,1,0,0.74746466
Q15011,P12644,0,0,0.74739087
Q8IYV9,Q9Y4K3,0,0,0.74683726
Q13507,P00587,0,0,0.7468333
Q8WXF7,Q14192,0,0,0.7461941
P51685,Q9ESN4,0,0,0.7460368
P13726,P07237,1,0,0.74553454
P06213,P62330,1,0,0.74536765
Q7Z434,Q9Y4K3,1,0,0.7451588
P16871,P13232,1,0,0.74490994
P40223,P09919,1,0,0.7448452
P07550,Q99961,0,0,0.7446579
P25101,P49407,1,0,0.74463964
P01375,P39429,1,0,0.74366057
P35739,P01138,1,0,0.7426317
P09759,P11021,0,0,0.7426002
Q32MD9,Q9NRX4,0,0,0.74252677
P51686,O35903,1,0,0.7421483
P13945,P30990,0,0,0.7419019
P49769,O94760,0,0,0.74176246
P27930,O60674,0,0,0.74071425
P51686,O15444,1,0,0.74067706
P05023,Q8BVQ5,1,0,0.7400976
P06498,P42224,1,0,0.74007773
P42261,P52584,0,0,0.7399191
P49682,P51671,1,0,0.7398995
P31424,P62158,1,0,0.73967195
Q16620,P23560,1,0,0.7395544
O75880,Q14061,1,0,0.7391529
Q07812,Q6PGF3,0,0,0.7391254
P40189,P20809,1,0,0.7385955
Q96NY8,P84090,1,0,0.7379441
P56817,Q14192,0,0,0.7375433
Q9Y5N1,P29459,0,0,0.7372338
P14784,P40933,1,0,0.73710334
Q99MI6,Q92934,1,0,0.73691154
O88792,P19367,0,0,0.73686254
P46092,P21246,0,0,0.7361239
P78552,Q14790,0,0,0.73605597
P25118,O08586,0,0,0.7360255
P25446,Q13158,1,0,0.73601806
P09759,P30429,0,0,0.73589146
P20963,P06239,1,0,0.7358006
P29317,P35222,1,0,0.7356927
Q16570,P12004,0,0,0.73555917
P31785,O35903,0,0,0.7355544
Q96RD7,O94817,0,0,0.7355323
P56962,O95721,1,0,0.735267
P09759,Q9EP80,0,0,0.73465145
Q01113,P15248,1,0,0.734625
P49682,P80098,1,0,0.73405755
Q28269,O96000,0,0,0.7323996
P19438,P13498,1,0,0.7323202
Q6URK6,P08107,0,0,0.7322619
Q99062,P84090,0,0,0.73224473
P35462,Q99963,1,0,0.73210716
P35348,P29066,1,0,0.7319498
P08913,Q99963,1,0,0.73141223
P01375,Q9QZL0,1,0,0.73091257
P01375,Q62073,1,0,0.7308647
P30989,P30990,1,0,0.7301326
Q99523,P60616,0,0,0.7300055
Q6TCH7,Q06124,0,0,0.72958624
Q16570,P10145,1,0,0.7292807
Q03351,Q5VZM2,0,0,0.72916
Q13683,Q14192,1,0,0.72914505
P37173,Q92583,0,0,0.7288687
Q8IYV9,A6ND01,1,0,0.7288089
P32302,P80098,0,0,0.7281906
P13612,Q8IZP0,1,0,0.727686
Q9Y5N1,Q99962,1,0,0.72760415
Q13291,P03255,0,0,0.7275714
Q16288,Q13158,0,0,0.72751033
P49682,P13501,1,0,0.72721267
Q99MI6,Q99616,0,0,0.7271941
P17181,P32881,1,0,0.7271195
P54763,O15350,0,0,0.7267943
Q8WXF7,P09919,0,0,0.7266122
Q01344,P21281,0,0,0.7264086
P31994,Q2MKA7,0,0,0.72627044
P33151,P80075,0,0,0.7258291
Q01113,P49336,0,0,0.7256641
P22460,P25146,0,0,0.72552
Q8BWF2,Q5VZM2,0,0,0.7241795
O00592,O43927,0,0,0.72387755
Q9P0J0,P16749,1,0,0.7224319
P08173,Q99961,1,0,0.72242546
Q29983,P12644,0,0,0.72239375
O43752,O95721,1,0,0.7222129
P36897,P10600,1,0,0.72209895
P32302,P13501,1,0,0.721252
P32302,P10147,1,0,0.7200432
P40189,Q13393,0,0,0.7199975
P42261,P62136,1,0,0.71935344
P31994,Q15628,0,0,0.71919876
P51436,Q99963,1,0,0.71916723
P03139,O75843,1,0,0.71893686
Q99062,P18067,0,0,0.7189346
P18850,P14174,0,0,0.71874964
Q9UGM1,Q13322,0,0,0.71857053
O75880,P52584,0,0,0.71837634
Q99MI6,O00175,0,0,0.7183062
P27038,Q53ET0,0,0,0.71776485
O88792,Q9Y679,0,0,0.7176816
Q16570,P13500,0,0,0.7170313
Q14739,P83916,1,0,0.71646297
P05141,Q9QZH6,1,0,0.7164506
P19438,P63000,1,0,0.7162504
P19022,P09913,0,0,0.71582943
P42702,P26441,1,0,0.71563685
P50402,P49023,0,0,0.7156362
P50402,P29353,0,0,0.71538126
P13726,P08709,1,0,0.7153343
P19438,Q13546,1,0,0.7149986
P12830,P25146,1,0,0.7145978
Q13224,P51149,0,0,0.71430004
Q86WV6,P02649,0,0,0.71416116
Q9UKV5,P55072,1,0,0.71412885
Q99523,P23560,1,0,0.71404845
P32248,O00585,1,0,0.71381325
P04629,P01138,1,0,0.71323514
Q08334,P22301,1,0,0.7127395
P20309,P10147,0,0,0.7127167
P18850,Q9NR31,1,0,0.71263766
Q8N423,Q86XS5,1,0,0.7122608
P41597,Q99435,0,0,0.71120584
P49682,Q99616,1,0,0.7111285
P51810,Q9Y6Y9,0,0,0.7108968
P46092,Q9Z1X0,1,0,0.710378
Q92956,P05230,0,0,0.7103089
P41597,Q62120,0,0,0.710276
P50402,Q6UYC3,1,0,0.71015304
P20309,P49798,1,0,0.71005225
Q96RD7,P55210,1,0,0.70929706
Q07817,P28799,0,0,0.7085017
Q01113,Q8IYB4,0,0,0.70829004
O35082,Q92985,0,0,0.7074675
P98155,Q62120,0,0,0.7069005
Q99467,Q86UT6,0,0,0.7066089
P29320,P52803,1,0,0.70643425
P13612,P84092,1,0,0.7061607
Q9XSM3,P18654,0,0,0.7059385
P27038,Q13546,0,0,0.7058736
Q9HCN6,P46109,1,0,0.70585895
Q9BXN2,P17931,1,0,0.70583236
P25445,Q13158,1,0,0.70582414
Q9TUF9,P35829,0,0,0.7052461
P35348,P19875,0,0,0.70505124
Q16288,P02649,0,0,0.7047038
P02786,P61769,1,0,0.70458174
O14735,Q9P2Y5,0,0,0.703854
Q28269,O15467,0,0,0.70353055
Q8WXF7,P08107,0,0,0.70314044
Q99942,Q6NW40,0,0,0.702927
P48357,Q13393,0,0,0.70253146
Q7Z434,P61964,1,0,0.7019226
P49257,P01584,0,0,0.7017722
P08173,P42830,0,0,0.7005585
P32300,P62988,1,0,0.7001734
Q14627,P21246,0,0,0.6998788
Q86VR2,O95166,1,0,0.6997008
Q06643,Q92731,0,0,0.699075
P32300,Q13393,0,0,0.69791764
P49768,P13236,0,0,0.69754803
P78552,P63000,0,0,0.6973185
P97792,P19793,1,0,0.69649875
P48546,P01275,1,0,0.6963277
P31785,P13232,1,0,0.6959231
O00206,Q9Y6Y9,1,0,0.6958416
P17301,Q14192,1,0,0.6956742
C3RSF2,P60484,1,0,0.6950864
Q08334,Q9GZX6,1,0,0.69491535
P04488,P60709,0,0,0.69476277
P31994,O08586,0,0,0.69458413
