tmp,nontmp,real_label,predict_label,predict
P53878,P25454,0,0,0.6981585
Q06689,P39002,0,0,0.69813937
P53045,P40316,1,0,0.6980798
P23641,P31378,1,0,0.69796324
P23501,P21623,1,0,0.697709
Q08144,Q08271,1,0,0.69769365
P40549,P32490,1,0,0.6975754
P43553,P14291,0,0,0.6974596
Q12256,P80235,0,0,0.6974488
P38631,P38334,1,0,0.6973526
P37267,P53632,1,0,0.6973133
Q06159,Q99316,1,0,0.69681835
P40857,P19659,0,0,0.6964706
Q12256,P53632,0,0,0.6962564
P08067,Q08224,0,0,0.6959805
P38343,P24583,0,0,0.6957961
P52924,Q07804,1,0,0.6956848
Q12489,P41913,1,0,0.695552
P50087,P38238,1,0,0.6952288
Q12443,P41811,1,0,0.6951801
P18238,P06839,1,0,0.6950755
P41800,P31244,0,0,0.69469184
P11710,P40091,1,0,0.6944159
P53344,Q02873,0,0,0.69426656
P40056,P24482,1,0,0.6941688
P38767,P05735,0,0,0.6936105
Q12489,P40366,1,0,0.693593
P53745,Q04062,1,0,0.6934916
P80667,P35056,1,0,0.6934059
P32563,P17255,1,0,0.69337094
P39010,P23292,1,0,0.69326735
P32522,P32524,1,0,0.692938
P38244,P04397,0,0,0.6928204
P53083,P40150,1,0,0.69280356
Q06169,P47135,1,0,0.6925353
P38703,P32491,0,0,0.6925159
P40438,P32445,0,0,0.6921499
P32906,P39014,1,0,0.6920637
P38244,P32524,0,0,0.691993
P28795,P16892,0,0,0.6917672
P38770,Q03406,0,0,0.69164544
Q12489,P39011,0,0,0.6914766
P08004,Q02892,0,0,0.6913717
P23641,P41811,1,0,0.6913654
P53745,P32464,0,0,0.69118893
P46989,Q12186,0,0,0.6910505
P38176,P06777,1,0,0.690793
O13583,Q08224,0,0,0.69077027
Q08001,P53210,1,0,0.6907027
P53108,P35197,1,0,0.69060326
P33894,P41901,0,0,0.69059557
Q12144,P38708,0,0,0.69004685
P38244,P38897,0,0,0.6899033
P38875,P16474,1,0,0.6895815
P38244,P07246,1,0,0.68925774
Q03102,Q03667,0,0,0.6890061
P36169,Q12154,1,0,0.6889981
P38227,P48562,0,0,0.6888976
P45820,P38708,0,0,0.6886195
P40556,Q00916,0,0,0.68791246
Q12352,P40562,1,0,0.6875781
Q03713,P45976,1,0,0.68755335
P47045,P38272,0,0,0.6870591
Q99271,P35210,0,0,0.68661904
Q12063,P15992,1,0,0.6865891
P40515,Q04437,0,0,0.6865063
P47094,P08566,0,0,0.6864873
P38085,Q12143,1,0,0.68635744
P33296,P15315,0,0,0.68624175
P38085,Q07350,1,0,0.68609905
P47036,Q12154,1,0,0.68596196
P39004,P25569,1,0,0.68594867
P32467,Q05568,0,0,0.68594635
Q12057,Q12230,0,0,0.6859175
Q02725,Q07967,0,0,0.6858429
Q03944,P07251,1,0,0.6858138
P32897,P00175,1,0,0.6856902
P34237,Q03954,1,0,0.68537235
Q06170,P38328,0,0,0.685101
P40085,Q08446,0,0,0.6848455
P32900,P00546,1,0,0.68473256
P39551,P32776,0,0,0.68471116
Q06170,Q12417,1,0,0.684453
P23641,P34164,1,0,0.6843058
P53253,P11484,0,0,0.68409073
Q12324,P11746,1,0,0.68372566
P38130,P39944,0,0,0.6835442
Q06681,P40352,1,0,0.68351454
P12683,P34077,0,0,0.6834565
Q06485,P53252,0,0,0.68302846
P21560,Q12154,0,0,0.6829696
Q03944,P12398,1,0,0.68283546
P22214,P53622,1,0,0.6827764
P40885,Q12329,0,0,0.6823078
P42934,P21268,0,0,0.68212175
P40970,P40495,1,0,0.6820967
P43578,P39102,0,0,0.681914
P47161,P32569,1,0,0.6818442
P32361,P39732,0,0,0.68182683
Q06681,P40485,1,0,0.6817857
P18239,P41811,1,0,0.6816648
P04840,P24814,1,0,0.68147177
P50087,P35844,0,0,0.68115246
P53288,P17214,1,0,0.681134
Q04969,P22517,1,0,0.68113357
Q04969,P06244,0,0,0.6809236
P38723,P32364,1,0,0.68078184
Q04958,P32473,1,0,0.68068695
P38958,Q08387,0,0,0.6806567
Q12013,Q03063,0,0,0.6803667
P38849,P38080,0,0,0.6803453
P53983,Q05040,0,0,0.68014175
P39003,P38854,0,0,0.680087
P39006,P38217,1,0,0.6800064
P29704,P40040,0,0,0.6799917
P32343,P38073,0,0,0.6795285
P40341,P07257,0,0,0.6793879
P14180,P25562,1,0,0.6789175
Q12057,P38254,0,0,0.67867666
Q06689,P53127,1,0,0.6785384
Q12078,Q92331,1,0,0.6784504
Q12013,Q12246,1,0,0.6784241
P38250,P20449,0,0,0.6781925
P53845,P08431,0,0,0.6780669
P39727,P43587,0,0,0.67799616
P47161,P38627,0,0,0.67791617
P16547,P32613,1,0,0.6775824
P12683,Q08503,1,0,0.67732835
P04840,Q08271,1,0,0.6771949
P25385,P53622,1,0,0.6767433
P53324,P23287,1,0,0.6767314
P38929,Q05498,1,0,0.6767118
P39004,Q04660,1,0,0.67668307
P39925,P15108,1,0,0.6764391
P53083,P40513,1,0,0.6762168
P38363,P29295,0,0,0.6759216
P25360,P39743,0,0,0.6758651
Q08955,P40164,0,0,0.67568636
P14180,P32912,0,0,0.6756548
P38928,Q12343,0,0,0.6756182
P36039,P00175,0,0,0.67539936
P08004,P31412,0,0,0.6753572
P12684,Q06449,1,0,0.67528605
Q03723,Q12100,0,0,0.6750062
Q03713,Q04951,0,0,0.6749683
Q02203,P10591,0,0,0.67486763
P27825,P39929,0,0,0.67452836
Q03102,P38882,0,0,0.6745095
P40474,P48234,1,0,0.6742682
P42838,P04385,1,0,0.6741395
Q01590,P38810,1,0,0.6740832
P48813,P37366,1,0,0.67403656
Q06200,P32828,1,0,0.67401546
Q08001,Q07732,1,0,0.6739591
P53342,Q12193,0,0,0.67356014
P48813,P38753,0,0,0.6735207
Q03824,P32916,1,0,0.6734305
P53878,P07246,0,0,0.6733699
P32466,Q02794,1,0,0.67302144
P38310,Q08474,1,0,0.6727172
Q02795,P24583,1,0,0.6725678
P38268,P38237,0,0,0.6721604
P39928,Q07688,1,0,0.672128
P38778,Q02891,0,0,0.67211986
P21560,P24869,0,0,0.67184496
P38969,P54838,1,0,0.6717747
Q12057,P01097,0,0,0.67151177
P38329,P35719,0,0,0.67137235
Q06567,P17536,0,0,0.67119664
P43617,P38700,1,0,0.6711483
P35723,P50942,0,0,0.6709512
P39010,P23291,1,0,0.6708837
Q07541,Q12343,0,0,0.67085207
Q02969,Q06449,1,0,0.6707523
Q99332,Q08204,1,0,0.6707301
P12684,Q02159,1,0,0.67053413
P53253,P01097,1,0,0.6705014
P04840,Q03063,0,0,0.67032653
Q12232,P18961,1,0,0.6701046
P08456,Q06412,0,0,0.669896
P32564,Q02983,0,0,0.6697439
P53241,P54786,0,0,0.6697129
P32486,Q00776,1,0,0.6695874
Q08743,Q04636,1,0,0.6695844
Q03648,P22202,0,0,0.6695409
P38310,P13856,1,0,0.6694739
P21825,P39743,0,0,0.66940975
P14020,P35197,1,0,0.6693225
P40438,Q04439,0,0,0.6690494
Q99325,Q12527,1,0,0.6687645
P80667,P40971,1,0,0.66875887
P38244,Q03790,0,0,0.6687355
P38150,P24814,1,0,0.66872644
Q03944,P09733,1,0,0.66869444
Q12516,P32602,1,0,0.6686716
Q12324,P35725,0,0,0.66855353
P39928,P00924,1,0,0.66849804
P54074,P40047,0,0,0.6684271
Q03691,P35056,0,0,0.6684047
Q99393,P47113,0,0,0.6681311
P38993,P46982,0,0,0.66801226
P42934,P38080,1,0,0.6679579
P32843,Q12452,0,0,0.6678285
P32867,P38713,1,0,0.66780734
P39103,Q03761,0,0,0.6675409
P11710,P32606,1,0,0.6675242
P04840,Q12154,1,0,0.66727126
Q03714,P25036,0,0,0.6671668
Q06538,P01120,0,0,0.6669973
P47161,P32598,0,0,0.6669674
Q08498,Q12136,0,0,0.6667444
P40890,P02309,1,0,0.6666502
P38085,Q12199,0,0,0.66655254
P25574,P16892,0,0,0.66648775
P39986,P00560,1,0,0.6663741
P38356,Q12199,0,0,0.6662883
P43552,Q12046,0,0,0.6661018
P38881,P00045,1,0,0.6658663
P38881,P32836,0,0,0.6657841
Q07881,P49687,0,0,0.6657671
Q04746,P47037,1,0,0.66554826
P25340,P25364,0,0,0.66550285
P53745,P53323,0,0,0.665347
P32486,P09232,0,0,0.66502374
P41800,P16474,1,0,0.6648724
P47069,Q12692,1,0,0.66465557
Q07660,Q02205,0,0,0.6645759
P30606,P38970,1,0,0.6644061
P32339,P24583,0,0,0.6642479
P27809,P20449,0,0,0.66422725
P34224,P07248,0,0,0.66402006
Q03913,Q06708,0,0,0.66399187
P38085,P06169,1,0,0.6639206
Q03673,Q12349,1,0,0.6637641
P53845,Q12349,1,0,0.6637161
Q12063,P32835,1,0,0.6635224
P40528,P38177,0,0,0.6635058
Q12396,P25336,0,0,0.6634708
P38244,P40366,0,0,0.6634315
P52871,P38112,0,0,0.66330695
P38825,P54113,0,0,0.66325957
P40341,P00431,1,0,0.66318774
P39704,P08566,1,0,0.6630997
P38728,Q12193,0,0,0.6628909
P25385,P47113,1,0,0.6628505
P21825,Q12186,0,0,0.6619543
P38842,P38737,0,0,0.66188294
Q04018,P32569,1,0,0.66179216
P53108,Q02891,1,0,0.66157645
P23641,P32491,1,0,0.6615698
Q12063,P60010,1,0,0.6615582
P53721,P14680,0,0,0.6613027
P38849,P53870,1,0,0.6611368
P23641,Q07657,1,0,0.6610143
Q03824,P32838,0,0,0.66098577
P34224,P31383,0,0,0.66096854
P14906,P38729,1,0,0.6608948
Q08967,P04385,0,0,0.6608042
P36163,P23594,0,0,0.6607934
P40073,P22147,1,0,0.6605898
Q06668,P38691,1,0,0.66047263
Q12443,Q00711,0,0,0.66040665
P25574,P36116,0,0,0.660367
P46989,P32529,0,0,0.6603228
P42934,P03588,0,0,0.66021734
P53083,P32787,1,0,0.66005987
P40365,P33322,0,0,0.659966
P37298,P15303,0,0,0.65989697
P22804,P32074,1,0,0.6598942
Q99332,P23287,1,0,0.6598822
P37267,P32835,0,0,0.6597017
P38310,P40016,1,0,0.6596575
Q04947,Q12305,1,0,0.659413
Q05867,P43621,0,0,0.65933603
P32332,P04147,0,0,0.6591253
P39563,P10823,0,0,0.6591109
P39003,P22696,1,0,0.65910715
P39932,Q04149,0,0,0.6590723
Q03697,P53930,0,0,0.6589927
P35723,P25357,0,0,0.65850025
Q04746,P38882,0,0,0.658377
P33296,P05626,1,0,0.65801334
Q12241,P36015,1,0,0.657955
P40075,Q04660,1,0,0.6578813
P23501,Q99316,0,0,0.6578066
P40508,Q08278,1,0,0.657799
P53966,P40303,0,0,0.65779483
P40970,P19358,1,0,0.65776813
P32803,P38968,1,0,0.6577126
P40497,P53736,1,0,0.65768516
P53310,P30624,0,0,0.65759516
P40098,Q03897,1,0,0.6575308
Q06466,P40513,0,0,0.657343
P53631,P43321,1,0,0.65721416
P40476,P23292,0,0,0.65702957
P36173,Q00772,0,0,0.65693235
P39996,P52290,1,0,0.65690464
Q12275,P53126,0,0,0.6563976
P36081,P25651,1,0,0.65637136
P53093,P03588,0,0,0.6563657
P38085,P32464,0,0,0.65626955
Q02203,P14540,0,0,0.6560758
P38356,P32464,0,0,0.6560007
P38292,P33322,0,0,0.6559132
P33296,Q12464,1,0,0.6559043
P46993,Q02794,0,0,0.65574825
Q12445,P38897,0,0,0.6555995
P23641,Q00772,1,0,0.6554068
Q01590,P53953,1,0,0.6551497
P32854,P05694,0,0,0.6549547
P39006,P13856,0,0,0.6549003
P36062,Q08729,1,0,0.6546428
Q06159,Q02630,1,0,0.65453434
P39551,P38909,0,0,0.6544032
P25574,P12398,0,0,0.6542699
P32854,P02829,1,0,0.6535632
P46989,P53036,1,0,0.65354073
Q05787,P39517,0,0,0.6534084
P32629,P38623,0,0,0.6533973
P40169,P39954,0,0,0.65338266
P36039,P40024,0,0,0.65317845
P23642,Q12329,1,0,0.6531713
P41800,P53011,0,0,0.65313244
P41544,P03588,0,0,0.6531082
Q02774,P36119,0,0,0.6531043
Q12121,P38073,0,0,0.65282995
P53146,Q12745,1,0,0.6527882
P36029,Q06137,1,0,0.6525699
P53751,P41939,1,0,0.65251935
Q06668,P32366,1,0,0.65240574
P14020,Q12469,0,0,0.6523348
P33296,Q99395,1,0,0.65196633
P53845,P48559,1,0,0.6518773
P39982,P53959,0,0,0.6518321
P53093,P35197,1,0,0.65180814
P53053,Q12469,0,0,0.6515578
P38875,P12868,0,0,0.6514139
P32462,Q04924,0,0,0.65138817
Q05998,P38199,0,0,0.65138125
P34240,P52891,0,0,0.6513487
Q04935,P25344,0,0,0.65129775
P53751,Q12446,1,0,0.65122974
Q08144,P38822,1,0,0.6511641
P53629,P40150,0,0,0.65106785
Q99385,P38996,0,0,0.65103596
P36044,P53105,0,0,0.6505449
Q05934,P30624,1,0,0.65045947
P16661,Q12102,0,0,0.65013355
P39996,Q06616,1,0,0.6501014
P38085,Q06135,1,0,0.6500527
P18239,P32602,1,0,0.64976144
P38225,P38699,0,0,0.6497127
P38244,P47135,1,0,0.6496099
P14180,P00546,1,0,0.6495696
P35723,P47050,0,0,0.64951336
P38726,Q02204,1,0,0.6494002
P42836,Q07967,1,0,0.64895415
P53288,P40858,0,0,0.6487592
Q03648,P38262,0,0,0.648646
Q02725,P38784,1,0,0.6484229
P25045,P40486,1,0,0.64806306
P53954,P05626,1,0,0.6480067
P47190,Q12136,1,0,0.6476681
Q12240,P36120,1,0,0.64766055
P32629,Q12309,0,0,0.64765567
Q04958,P43601,1,0,0.64740074
P40890,P11433,0,0,0.6472144
P40897,Q07468,0,0,0.6471791
P32343,P16387,1,0,0.6471123
P38756,P32916,0,0,0.6470019
P38150,Q07729,1,0,0.646858
Q12063,P48164,0,0,0.6466211
P40497,P07246,0,0,0.6464149
Q03944,P46671,1,0,0.64630604
P40556,P27344,1,0,0.6461802
P23641,P34221,1,0,0.6461509
P38267,Q12045,0,0,0.6460417
Q06148,P35210,0,0,0.64566934
Q12241,P24870,0,0,0.64564836
P53983,Q06137,0,0,0.6455978
Q12256,P25491,0,0,0.64553726
P39003,Q02574,0,0,0.6454521
P47069,P40077,0,0,0.64540404
P47045,P53105,1,0,0.64529496
P39540,P46677,0,0,0.64518255
P32319,Q12446,1,0,0.6451564
Q12301,P11972,1,0,0.64507556
P39006,P40016,0,0,0.6448806
Q03713,P38856,0,0,0.6447969
Q02969,Q01684,0,0,0.6446657
P37296,P17255,1,0,0.6446528
P40056,Q12107,0,0,0.64441836
P53157,P32191,1,0,0.64440364
P11710,Q04964,1,0,0.6443614
P13181,Q12446,1,0,0.6443226
Q05998,P00045,0,0,0.6443044
P38995,P40095,0,0,0.6440931
P22214,P41811,1,0,0.6440265
P40073,P24583,1,0,0.64363855
Q08651,P31412,0,0,0.6436136
Q08958,P53959,0,0,0.6435755
P38085,P40018,0,0,0.6434165
P31377,Q00711,0,0,0.6433615
P38875,P02994,1,0,0.643343
Q99332,Q12349,1,0,0.6433157
Q06567,P25349,1,0,0.6432456
Q04746,P05626,0,0,0.6431029
P39924,P43321,0,0,0.643052
P14772,P43633,1,0,0.64302844
P43562,P48562,0,0,0.6427375
P38717,P35691,0,0,0.642562
Q12077,P42223,0,0,0.6425422
P38356,Q03655,1,0,0.6425259
P38079,Q00772,0,0,0.6423672
P53344,P38262,0,0,0.64206743
P23641,P31244,1,0,0.6419546
P36173,P00635,1,0,0.6419374
P41948,P40024,1,0,0.6419195
P28584,P32776,1,0,0.64176285
P32629,P40303,1,0,0.6416925
Q12324,Q02574,1,0,0.64168227
P38228,Q00711,1,0,0.64167726
P38875,P47092,0,0,0.6415446
P53039,P11972,1,0,0.6415201
Q03322,P32602,1,0,0.6414817
Q05934,P38170,1,0,0.6412666
P39925,P11484,1,0,0.6411371
Q12443,Q04149,0,0,0.64113057
P40464,P00635,0,0,0.6410389
Q08144,P05066,0,0,0.6408487
P39996,P35725,1,0,0.64077187
P53983,P40210,0,0,0.640658
P34240,P38822,1,0,0.64052314
P39563,Q07967,0,0,0.6405176
P39006,P32366,1,0,0.6403684
Q08958,P39101,1,0,0.6403247
Q06689,Q12186,0,0,0.64022803
Q08967,P40352,0,0,0.64019305
P40497,P53728,1,0,0.64011836
P53108,P48559,1,0,0.64008135
P41800,P10591,1,0,0.6397214
Q07549,Q06103,1,0,0.63965416
P42839,P05754,0,0,0.63955826
Q08931,P32602,1,0,0.63936776
P38875,P12398,1,0,0.6393465
P25360,P32776,0,0,0.63918716
P27810,Q08271,1,0,0.6390961
Q03691,P32447,1,0,0.6390207
P25573,P52891,1,0,0.63884825
Q06001,Q12309,0,0,0.6386976
P32803,P40482,1,0,0.6386136
P39563,P27999,1,0,0.6386018
P53918,P47038,0,0,0.6385106
P46971,P47017,1,0,0.6384936
P49573,P40202,0,0,0.6384858
P38156,P38729,1,0,0.6382444
P21825,P29055,1,0,0.63823867
P40988,Q08224,0,0,0.6382348
P38752,P08566,0,0,0.63818
P87274,P36119,0,0,0.63811123
P39734,P17214,1,0,0.6378488
P39925,P05694,1,0,0.6377994
P33300,P38326,0,0,0.6377777
P25385,P41811,1,0,0.6376473
P40515,Q12100,0,0,0.6376197
Q06686,P29295,0,0,0.6375235
P38325,P38903,1,0,0.6370872
P36057,Q12107,0,0,0.63707155
Q08001,P38153,0,0,0.6370563
P23641,Q04149,1,0,0.6369929
P40438,P10659,0,0,0.63693887
P53288,P38636,0,0,0.63663614
Q04746,P38989,1,0,0.6364285
P54837,P38968,1,0,0.6364156
P39003,P14681,1,0,0.6364048
Q08908,P53691,0,0,0.6363397
P14359,P35197,1,0,0.63580006
P38756,P53271,0,0,0.63572025
Q12016,P40069,0,0,0.6356207
P33296,Q04951,0,0,0.63540816
P47161,P25623,1,0,0.6353761
P32486,Q12250,1,0,0.6349086
Q06686,Q00764,1,0,0.63484544
Q04338,P32602,1,0,0.6348438
Q07829,P47113,0,0,0.63480026
Q03697,P33757,1,0,0.63458925
Q12489,P47976,1,0,0.6345239
P40578,P36008,1,0,0.6344884
P39996,P38822,1,0,0.63446015
P53241,P25453,0,0,0.63444877
P40319,Q08271,1,0,0.6343902
P40497,P14681,0,0,0.63438374
Q12232,P53691,1,0,0.6343799
P13134,P38616,0,0,0.63433266
P38723,P15565,0,0,0.63423693
P32802,Q12349,1,0,0.63419783
P34230,Q02260,1,0,0.63393414
P41800,P06778,1,0,0.63385326
P35735,P42843,0,0,0.6337973
P38130,P39009,1,0,0.6337733
P32857,Q06436,0,0,0.6335764
Q03944,P43592,1,0,0.63346004
P40476,P40361,0,0,0.63330066
P23641,P25646,1,0,0.6330793
Q03697,P17214,1,0,0.6329268
Q06325,Q08278,0,0,0.6327901
P16547,P38781,0,0,0.6327488
P43536,P12945,0,0,0.632663
Q01590,P32917,0,0,0.6324028
P39996,Q07967,0,0,0.6323836
P04840,P23291,1,0,0.63216704
P40885,P38753,0,0,0.6321608
P32486,P04397,0,0,0.63194525
Q08215,P40454,1,0,0.6319268
P40527,P35210,0,0,0.6318695
P25573,P32828,0,0,0.6317938
P34237,P40047,0,0,0.6317833
P46989,P38909,0,0,0.63145554
P41543,P40971,1,0,0.63140625
P40056,Q12154,1,0,0.631373
Q04947,P32939,0,0,0.63121706
Q06689,Q06096,0,0,0.63093626
P36096,P32916,0,0,0.6309351
P53310,Q07418,1,0,0.6306784
P32791,P53188,0,0,0.63067013
P32522,P40567,1,0,0.6305487
P53983,P37263,0,0,0.63050926
P36060,P27999,1,0,0.63036823
P40438,P47093,1,0,0.63017064
P25358,P21242,0,0,0.6297816
P50088,Q12469,0,0,0.6296681
Q12078,Q12230,0,0,0.62959015
P53093,P38073,0,0,0.62951577
P32500,Q12349,0,0,0.6294829
P14906,P39742,1,0,0.6294658
P53322,Q05776,0,0,0.62942386
P47090,P46673,0,0,0.62941927
P39727,Q07732,1,0,0.6293234
Q06689,P32641,1,0,0.6292645
P33296,Q03940,1,0,0.62923414
Q06159,P39076,0,0,0.6289612
P38342,Q00764,1,0,0.6288036
O13579,Q04636,0,0,0.6287374
Q08902,P04819,1,0,0.6286563
P39986,P00925,1,0,0.6286329
Q12324,Q12367,0,0,0.6284788
P53721,P36015,0,0,0.62843144
Q12063,P32836,1,0,0.6283865
P32353,P02557,0,0,0.62809896
Q12013,P32569,0,0,0.62802637
Q02889,P47050,0,0,0.62795776
Q04746,Q12186,1,0,0.627944
P25358,P32836,0,0,0.62792546
P38252,P17255,0,0,0.6278566
Q12187,P53870,0,0,0.62778705
Q99332,Q08729,1,0,0.6277809
P39996,P15565,1,0,0.62743866
P33296,P02557,1,0,0.6274211
P53093,P32335,0,0,0.62740135
P53342,P38073,0,0,0.6273982
P41800,Q12453,1,0,0.62727344
P11710,P53046,1,0,0.62714106
P22804,P53622,1,0,0.6269557
P38868,P32591,0,0,0.6268783
P25385,P40482,1,0,0.6268109
Q04947,P47133,0,0,0.626679
P53253,P38748,1,0,0.6265981
P40071,P25454,0,0,0.6264436
P12866,P39742,1,0,0.6262882
Q04958,P18851,0,0,0.62619823
P46993,P40454,0,0,0.6260179
Q08986,P15315,0,0,0.6259714
Q99401,Q06708,0,0,0.62594324
P14772,P47093,1,0,0.62590414
Q04734,P53244,0,0,0.62581503
P37298,P32529,1,0,0.6254992
P42840,P23287,0,0,0.62528867
P38721,P46982,0,0,0.62510216
Q12241,P12868,1,0,0.62490004
Q04947,P40051,0,0,0.62467533
P38072,P14832,0,0,0.6246346
P23501,P32908,0,0,0.6245393
P54862,P38237,1,0,0.62439144
P38969,P38632,1,0,0.6243829
P38875,P09733,1,0,0.6243329
P12866,P43558,0,0,0.62427914
Q04119,P29055,1,0,0.62427723
Q12284,Q12154,1,0,0.6242604
P04840,P25343,1,0,0.62395895
Q12066,P25087,1,0,0.62380564
P34237,Q05670,0,0,0.6236201
P18239,P06774,1,0,0.6235448
P32897,Q12107,0,0,0.62320024
P38250,P36008,0,0,0.62314427
P32854,P32602,1,0,0.6229935
P06842,P34730,0,0,0.62296176
P38325,P24869,0,0,0.6229552
P16547,P04807,0,0,0.6228583
P04840,Q02866,0,0,0.62285763
P46989,P09733,0,0,0.6226409
P12684,P48412,0,0,0.62229824
P32854,P28004,1,0,0.62203234
P18410,P12945,1,0,0.6219909
P14359,P05694,0,0,0.62183946
P36137,P53924,0,0,0.62178266
P25573,Q02866,0,0,0.62151825
P39551,P25623,1,0,0.62148255
P39551,P47135,1,0,0.6213941
P38142,P06777,0,0,0.6213131
P11710,P60010,1,0,0.6211829
P53093,Q02891,1,0,0.6211399
P23641,P39743,1,0,0.6211375
Q07541,Q12154,1,0,0.6211324
Q12135,P53552,0,0,0.6210607
P26725,Q12432,0,0,0.620488
P25354,P38748,0,0,0.62033415
P38958,P32529,1,0,0.6202189
P40504,P39110,0,0,0.6197697
P39925,P00431,1,0,0.6191441
Q03944,P16140,1,0,0.6190686
P18239,P47025,0,0,0.6190498
P32901,P32569,1,0,0.61885184
Q08741,P38753,0,0,0.6188245
P21560,Q07350,1,0,0.6187412
Q01926,P33301,0,0,0.6187315
P33767,P53632,0,0,0.61870724
P38342,P80235,0,0,0.61866945
Q04935,P06787,1,0,0.61861944
P33296,P38696,1,0,0.61856157
P36164,P35197,1,0,0.618504
P53541,P21304,0,0,0.61838514
Q06668,Q12223,0,0,0.6181387
P53117,Q08387,1,0,0.6179096
P38428,P38729,1,0,0.61783814
P43549,Q08975,0,0,0.6176811
Q08548,P38822,1,0,0.6175854
Q07629,Q12045,0,0,0.6174995
Q05934,Q12193,1,0,0.6173917
P36028,P39742,1,0,0.61736953
P25358,Q08193,1,0,0.61724555
Q06169,P38354,0,0,0.6172122
P38857,P07257,1,0,0.61687756
P40085,P32910,0,0,0.6168561
P54837,P40482,1,0,0.6168205
Q12063,P53333,0,0,0.6167495
Q06417,P40032,0,0,0.6165584
P18239,Q08949,1,0,0.6165495
P32361,P35210,0,0,0.6164242
P39734,Q12156,0,0,0.61629367
P38363,P32776,1,0,0.61629266
P53541,P29311,1,0,0.6160922
P43578,Q07729,0,0,0.6158506
P38127,P32452,0,0,0.61581945
P26725,P38751,0,0,0.6156784
P32467,P18851,0,0,0.6156433
P36173,Q05040,0,0,0.61558133
P43552,P32452,1,0,0.6154302
P38156,Q08108,0,0,0.61521894
P39924,P53061,1,0,0.61508983
P08067,P40020,0,0,0.61505073
Q03713,P40917,0,0,0.61503696
P40504,P49167,1,0,0.6150107
P25574,P47135,1,0,0.6149173
P54862,P10962,0,0,0.61456454
P53966,P38431,1,0,0.61440015
P25297,P53924,1,0,0.6139961
P60468,Q12154,1,0,0.6137861
P38958,P27999,1,0,0.6134994
Q12489,P38712,0,0,0.61337185
P38179,P32364,0,0,0.61334777
Q12325,P47135,1,0,0.6132695
P53344,P14681,0,0,0.6132372
P32378,P37366,0,0,0.6131971
P40576,P36120,0,0,0.61309004
P22214,P43619,0,0,0.613078
Q03944,P35731,0,0,0.6130144
Q06417,Q12046,1,0,0.61266
P80667,Q08446,1,0,0.6124955
P06197,P35197,1,0,0.61217093
P41800,Q02574,0,0,0.61206865
P13134,Q05166,0,0,0.6119659
P32386,Q12349,0,0,0.61194664
P32897,P45976,0,0,0.6119371
P36057,P00729,0,0,0.6119347
P53039,P25357,1,0,0.6119143
P29704,P40582,1,0,0.6117969
P53856,P32562,0,0,0.6116414
P04840,P06781,1,0,0.61162245
P29704,P25657,0,0,0.6116038
Q02783,P21623,0,0,0.61158437
Q05359,P47029,0,0,0.6115731
P36029,P09435,0,0,0.6110943
O13550,P40091,0,0,0.6110873
P40528,P18851,1,0,0.6110047
P53220,P32776,1,0,0.6109904
P32621,Q06592,1,0,0.6109831
P53862,P38073,1,0,0.6109461
Q08144,Q03790,1,0,0.61093426
P60468,Q05040,0,0,0.6108279
Q12121,Q08492,0,0,0.61072856
P53069,P29311,0,0,0.6106393
Q08651,P15565,0,0,0.61062735
P22214,P32602,1,0,0.6105067
P18239,P39743,1,0,0.6104728
P53008,Q01852,1,0,0.6104493
Q02889,P38753,0,0,0.6099141
P39551,P38316,1,0,0.60986155
P38929,P42834,1,0,0.60972536
P38726,P35191,1,0,0.6096788
P53220,P37302,0,0,0.6095445
Q07541,Q04951,1,0,0.6094949
Q06676,P11972,1,0,0.6094719
P18239,P33301,0,0,0.6093455
Q03102,P38822,1,0,0.6093334
P32522,P57743,1,0,0.6093227
P38703,P38262,0,0,0.6090768
P33300,P25349,0,0,0.6089597
P33754,P32452,0,0,0.6089549
Q02203,P32366,1,0,0.6089458
P40970,P10659,1,0,0.6085635
P40519,Q08729,1,0,0.60856235
P29704,Q03790,1,0,0.6084172
Q03516,P38199,0,0,0.6083777
Q06011,Q03761,1,0,0.6083127
Q04562,Q04149,0,0,0.60824984
P40169,Q02630,1,0,0.60821015
P38778,Q08446,1,0,0.60813934
Q03795,P38262,1,0,0.60813487
P32906,P41808,0,0,0.60807645
P38341,Q12745,0,0,0.60804415
P15380,P47029,1,0,0.60802114
P38726,P29055,1,0,0.6078555
P04840,Q12018,1,0,0.6077988
P43560,P07703,1,0,0.6076953
Q05359,P40091,0,0,0.60757893
P53171,P16892,1,0,0.607504
Q02783,Q05040,0,0,0.60720575
Q03322,P42843,0,0,0.60715044
P28791,P33891,1,0,0.6066252
P43560,P34162,0,0,0.60615623
Q05867,P51534,0,0,0.60588855
P38072,P38729,1,0,0.6057952
P22214,Q00772,1,0,0.6056984
P23641,Q03330,1,0,0.60556495
O93938,Q03862,0,0,0.60548353
P38723,P09733,0,0,0.6053505
P11710,P39732,1,0,0.60531604
Q08144,P40366,0,0,0.60525525
Q06200,P40465,0,0,0.6051541
P53259,P19659,0,0,0.6050834
P39704,P40069,1,0,0.60504663
P38723,P33308,0,0,0.6050006
Q04969,P25617,0,0,0.6048087
P43561,P40055,0,0,0.6047646
P81450,P38968,0,0,0.6047578
P40519,P32527,0,0,0.60463697
